Time (sec.)	Cycles	"speed_target"	"speed_actual"	"speed_error"
13.698597917	2301364450	90.000000000	100.000022888	2.010076523
13.698641357	2301371748	90.000000000	100.000022888	2.160781860
13.748597446	2309764371	90.000000000	100.000022888	2.160781860
13.748597446	2309764371	90.000000000	99.272735596	2.160781860
13.748641357	2309771748	90.000000000	99.272735596	0.893218994
13.798597435	2318164369	90.000000000	99.272735596	0.893218994
13.798597435	2318164369	90.000000000	98.894546509	0.893218994
13.798641357	2318171748	90.000000000	98.894546509	0.732681274
13.848597476	2326564376	90.000000000	98.894546509	0.732681274
13.848597476	2326564376	90.000000000	98.697891235	0.732681274
13.848641357	2326571748	90.000000000	98.697891235	0.636358261
13.898597393	2334964362	90.000000000	98.697891235	0.636358261
13.898597393	2334964362	90.000000000	98.595626831	0.636358261
13.898641357	2334971748	90.000000000	98.595626831	0.636358261
13.948597964	2343364458	90.000000000	98.595626831	0.636358261
13.948597964	2343364458	90.000000000	98.542449951	0.636358261
13.948641357	2343371748	90.000000000	98.542449951	0.757556915
13.998597399	2351764363	90.000000000	98.542449951	0.757556915
13.998597399	2351764363	90.000000000	97.787521362	0.757556915
13.998641357	2351771748	90.000000000	97.787521362	-0.348716736
14.048597440	2360164370	90.000000000	97.787521362	-0.348716736
14.048597440	2360164370	90.000000000	98.122238159	-0.348716736
14.048641357	2360171748	90.000000000	98.122238159	0.587518692
14.098597994	2368564463	90.000000000	98.122238159	0.587518692
14.098597994	2368564463	90.000000000	98.296287537	0.587518692
14.098641357	2368571748	90.000000000	98.296287537	0.549261093
14.148597435	2376964369	90.000000000	98.296287537	0.549261093
14.148597435	2376964369	90.000000000	98.386795044	0.549261093
14.148641357	2376971748	90.000000000	98.386795044	1.347312927
14.198597429	2385364368	90.000000000	98.386795044	1.347312927
14.198597429	2385364368	90.000000000	97.706588745	1.347312927
14.198641357	2385371748	90.000000000	97.706588745	0.347312927
14.248597482	2393764377	90.000000000	97.706588745	0.347312927
14.248597482	2393764377	90.000000000	97.352874756	0.347312927
14.248641357	2393771748	90.000000000	97.352874756	-0.773853302
14.298597411	2402164365	90.000000000	97.352874756	-0.773853302
14.298597411	2402164365	90.000000000	97.168945313	-0.773853302
14.298641357	2402171748	90.000000000	97.168945313	-0.667562485
14.348597952	2410564456	90.000000000	97.168945313	-0.667562485
14.348597952	2410564456	90.000000000	97.800575256	-0.667562485
14.348641357	2410571748	90.000000000	97.800575256	0.396211624
14.398597363	2418964357	90.000000000	97.800575256	0.396211624
14.398597363	2418964357	90.000000000	98.129020691	0.396211624
14.398641357	2418971748	90.000000000	98.129020691	1.434476852
14.448597435	2427364369	90.000000000	98.129020691	1.434476852
14.448597435	2427364369	90.000000000	97.572540283	1.434476852
14.448641357	2427371748	90.000000000	97.572540283	0.457435608
14.498598000	2435764464	90.000000000	97.572540283	0.457435608
14.498598000	2435764464	90.000000000	98.010444641	0.457435608
14.498636357	2435770908	90.000000000	98.010444641	1.471210480
14.548597393	2444164362	90.000000000	98.010444641	1.471210480
14.548597393	2444164362	90.000000000	98.238159180	1.471210480
14.548641357	2444171748	90.000000000	98.238159180	2.471210480
14.598597446	2452564371	90.000000000	98.238159180	2.471210480
14.598597446	2452564371	90.000000000	96.902023315	2.471210480
14.598641357	2452571748	90.000000000	96.902023315	0.479475021
14.648597452	2460964372	90.000000000	96.902023315	0.479475021
14.648597452	2460964372	90.000000000	96.934501648	0.479475021
14.648641357	2460971748	90.000000000	96.934501648	0.305442810
14.698647857	2469372840	90.000000000	96.934501648	0.305442810
14.698647857	2469372840	90.000000000	96.951385498	0.305442810
14.698647857	2469372840	90.000000000	96.951385498	0.380014420
14.748597982	2477764461	90.000000000	96.951385498	0.380014420
14.748597982	2477764461	90.000000000	96.960174561	0.380014420
14.748641357	2477771748	90.000000000	96.960174561	1.424758911
14.798597452	2486164372	90.000000000	96.960174561	1.424758911
14.798597452	2486164372	90.000000000	96.964736938	1.424758911
14.798641357	2486171748	90.000000000	96.964736938	1.451604843
14.848597429	2494564368	90.000000000	96.964736938	1.451604843
14.848597429	2494564368	90.000000000	96.967117310	1.451604843
14.848641357	2494571748	90.000000000	96.967117310	1.451604843
14.898597905	2502964448	90.000000000	96.967117310	1.451604843
14.898597905	2502964448	90.000000000	96.241081238	1.451604843
14.898636357	2502970908	90.000000000	96.241081238	0.467712402
14.948597435	2511364369	90.000000000	96.241081238	0.467712402
14.948597435	2511364369	90.000000000	95.863540649	0.467712402
14.948641357	2511371748	90.000000000	95.863540649	-0.522623062
14.998597970	2519764459	90.000000000	95.863540649	-0.522623062
14.998597970	2519764459	90.000000000	95.667221069	-0.522623062
14.998641357	2519771748	90.000000000	95.667221069	-0.695816040
