Time (sec.), Cycles, "speed_target", "speed_actual", "speed_error"
4.949791554, 831564981, 90.000000000, 88.816497803, -1.183502197
4.999742643, 839956764, 90.000000000, 88.816497803, -1.183502197
4.999742679, 839956770, 90.000000000, 89.093673706, -1.183502197
4.999791554, 839964981, 90.000000000, 89.093673706, -0.906326294
5.049742565, 848356751, 90.000000000, 89.093673706, -0.906326294
5.049742601, 848356757, 90.000000000, 89.965072632, -0.906326294
5.049791554, 848364981, 90.000000000, 89.965072632, -0.034927368
5.099742643, 856756764, 90.000000000, 89.965072632, -0.034927368
5.099742679, 856756770, 90.000000000, 88.963653564, -0.034927368
5.099791554, 856764981, 90.000000000, 88.963653564, -1.036346436
5.149742500, 865156740, 90.000000000, 88.963653564, -1.036346436
5.149742536, 865156746, 90.000000000, 89.897460938, -1.036346436
5.149791554, 865164981, 90.000000000, 89.897460938, -0.102539063
5.199742571, 873556752, 90.000000000, 89.897460938, -0.102539063
5.199742607, 873556758, 90.000000000, 89.655769348, -0.102539063
5.199791554, 873564981, 90.000000000, 89.655769348, -0.344230652
5.249742595, 881956756, 90.000000000, 89.655769348, -0.344230652
5.249742631, 881956762, 90.000000000, 90.257354736, -0.344230652
5.249791554, 881964981, 90.000000000, 90.257354736, 0.257354736
5.299742506, 890356741, 90.000000000, 90.257354736, 0.257354736
5.299742542, 890356747, 90.000000000, 90.570182800, 0.257354736
5.299791554, 890364981, 90.000000000, 90.570182800, 0.570182800
5.349742601, 898756757, 90.000000000, 90.570182800, 0.570182800
5.349742637, 898756763, 90.000000000, 90.005584717, 0.570182800
5.349791554, 898764981, 90.000000000, 90.005584717, 0.005584717
5.399742548, 907156748, 90.000000000, 90.005584717, 0.005584717
5.399742583, 907156754, 90.000000000, 90.439262390, 0.005584717
5.399791554, 907164981, 90.000000000, 90.439262390, 0.439262390
5.449742571, 915556752, 90.000000000, 90.439262390, 0.439262390
5.449742607, 915556758, 90.000000000, 90.664779663, 0.439262390
5.449791554, 915564981, 90.000000000, 90.664779663, 0.664779663
5.499742583, 923956754, 90.000000000, 90.664779663, 0.664779663
5.499742619, 923956760, 90.000000000, 90.782043457, 0.664779663
5.499791554, 923964981, 90.000000000, 90.782043457, 0.782043457
5.549742667, 932356768, 90.000000000, 90.782043457, 0.782043457
5.549742702, 932356774, 90.000000000, 90.115753174, 0.782043457
5.549791554, 932364981, 90.000000000, 90.115753174, 0.115753174
5.599742589, 940756755, 90.000000000, 90.115753174, 0.115753174
5.599742625, 940756761, 90.000000000, 90.496551514, 0.115753174
5.599791554, 940764981, 90.000000000, 90.496551514, 0.496551514
5.649742530, 949156745, 90.000000000, 90.496551514, 0.496551514
5.649795554, 949165653, 90.000000000, 90.694564819, 0.496551514
5.649795554, 949165653, 90.000000000, 90.694564819, 0.694564819
5.699742524, 957556744, 90.000000000, 90.694564819, 0.694564819
5.699742560, 957556750, 90.000000000, 90.070266724, 0.694564819
5.699791554, 957564981, 90.000000000, 90.070266724, 0.070266724
5.749742595, 965956756, 90.000000000, 90.070266724, 0.070266724
5.749742631, 965956762, 90.000000000, 89.745628357, 0.070266724
5.749791554, 965964981, 90.000000000, 89.745628357, -0.254371643
5.799742601, 974356757, 90.000000000, 89.745628357, -0.254371643
5.799742637, 974356763, 90.000000000, 89.576812744, -0.254371643
5.799791554, 974364981, 90.000000000, 89.576812744, -0.423187256
5.849742607, 982756758, 90.000000000, 89.576812744, -0.423187256
5.849742643, 982756764, 90.000000000, 88.761756897, -0.423187256
5.849791554, 982764981, 90.000000000, 88.761756897, -1.238243103
5.899742601, 991156757, 90.000000000, 88.761756897, -1.238243103
5.899742637, 991156763, 90.000000000, 89.792472839, -1.238243103
5.899791554, 991164981, 90.000000000, 89.792472839, -0.207527161
5.949742565, 999556751, 90.000000000, 89.792472839, -0.207527161
5.949742601, 999556757, 90.000000000, 89.601181030, -0.207527161
5.949791554, 999564981, 90.000000000, 89.601181030, -0.398818970
5.999742601, 1007956757, 90.000000000, 89.601181030, -0.398818970
5.999742637, 1007956763, 90.000000000, 90.228973389, -0.398818970
5.999791554, 1007964981, 90.000000000, 90.228973389, 0.228973389
6.049742464, 1016356734, 150.000000000, 90.228973389, 0.228973389
6.049742500, 1016356740, 150.000000000, 90.555419922, 0.228973389
6.049791554, 1016364981, 150.000000000, 90.555419922, -59.444580078
6.099742440, 1024756730, 150.000000000, 90.555419922, -59.444580078
6.099742476, 1024756736, 150.000000000, 95.816093445, -59.444580078
6.099791554, 1024764981, 150.000000000, 95.816093445, -54.183906555
6.149742690, 1033156772, 150.000000000, 95.816093445, -54.183906555
6.149742726, 1033156778, 150.000000000, 107.278907776, -54.183906555
6.149791554, 1033164981, 150.000000000, 107.278907776, -42.721092224
6.199742738, 1041556780, 150.000000000, 107.278907776, -42.721092224
6.199742774, 1041556786, 150.000000000, 118.330482483, -42.721092224
6.199791554, 1041564981, 150.000000000, 118.330482483, -31.669517517
6.249742589, 1049956755, 150.000000000, 118.330482483, -31.669517517
6.249742625, 1049956761, 150.000000000, 128.440933228, -31.669517517
